Station,CameraName,Species,DateTimeOriginal,Date,Time
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:08
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:13
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:14
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:15
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:24
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:25
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:26
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:30
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:31
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:32
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:42
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:43
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:44
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:46
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:47
9,9A,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:48
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:54
9,9B,Mitu-salvini,8/28/18 17:14,8/28/18,17:14:55
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:06
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:07
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:08
9,9B,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:10
9,9B,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:11
9,9B,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:12
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:20
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:21
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:22
9,9B,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:36
9,9B,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:37
9,9B,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:38
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:39
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:40
9,9A,Mitu-salvini,8/28/18 17:15,8/28/18,17:15:41
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:00
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:01
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:02
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:06
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:07
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:08
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:17
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:18
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:19
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:22
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:23
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:24
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:31
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:32
9,9B,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:33
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:52
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:53
9,9A,Mitu-salvini,8/28/18 17:16,8/28/18,17:16:54
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:13
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:14
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:15
9,9A,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:20
9,9A,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:21
9,9A,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:22
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:40
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:41
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:42
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:52
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:53
9,9B,Mitu-salvini,8/28/18 17:17,8/28/18,17:17:54
29,29A,Dasyprocta-fuliginosa,8/28/18 17:46,8/28/18,17:46:05
29,29A,Dasyprocta-fuliginosa,8/28/18 17:46,8/28/18,17:46:09
29,29A,Dasyprocta-fuliginosa,8/28/18 17:46,8/28/18,17:46:13
8,8A,NA-NA,8/29/18 7:29,8/29/18,7:29:19
8,8A,NA-NA,8/29/18 7:29,8/29/18,7:29:20
8,8A,NA-NA,8/29/18 7:29,8/29/18,7:29:21
16,16A,Psophia-crepitans,8/29/18 8:32,8/29/18,8:32:31
16,16A,Psophia-crepitans,8/29/18 8:32,8/29/18,8:32:32
16,16A,Psophia-crepitans,8/29/18 8:32,8/29/18,8:32:33
16,16B,Psophia-crepitans,8/29/18 8:34,8/29/18,8:34:36
16,16B,Psophia-crepitans,8/29/18 8:34,8/29/18,8:34:37
16,16B,Psophia-crepitans,8/29/18 8:34,8/29/18,8:34:38
17,17B,Pecari-tajacu,8/29/18 11:50,8/29/18,11:50:40
17,17B,Pecari-tajacu,8/29/18 11:50,8/29/18,11:50:41
17,17B,Pecari-tajacu,8/29/18 11:55,8/29/18,11:55:10
17,17B,Pecari-tajacu,8/29/18 11:55,8/29/18,11:55:11
17,17B,Pecari-tajacu,8/29/18 11:55,8/29/18,11:55:12
3,3A,Mazama-gouazoubira,8/30/18 14:21,8/30/18,14:21:43
3,3A,Mazama-gouazoubira,8/30/18 14:21,8/30/18,14:21:44
3,3A,Mazama-gouazoubira,8/30/18 14:21,8/30/18,14:21:45
3,3B,Cuniculus-paca,8/30/18 19:19,8/30/18,19:19:50
3,3B,Cuniculus-paca,8/30/18 19:19,8/30/18,19:19:51
3,3B,Cuniculus-paca,8/30/18 19:19,8/30/18,19:19:52
4,4A,Pecari-tajacu,8/30/18 5:44,8/30/18,5:44:02
4,4A,Pecari-tajacu,8/30/18 5:44,8/30/18,5:44:03
4,4A,Pecari-tajacu,8/30/18 5:44,8/30/18,5:44:04
4,4B,Pecari-tajacu,8/30/18 5:45,8/30/18,5:45:30
4,4B,Pecari-tajacu,8/30/18 5:45,8/30/18,5:45:31
12,12A,Saguinus-graellsi,8/30/18 9:10,8/30/18,9:10:34
22,22A,NA-NA,8/30/18 18:48,8/30/18,18:48:31
22,22A,NA-NA,8/30/18 18:48,8/30/18,18:48:33
22,22A,NA-NA,8/30/18 18:48,8/30/18,18:48:34
29,29A,Priodontes-maximus,8/30/18 21:43,8/30/18,21:43:47
29,29A,Priodontes-maximus,8/30/18 21:43,8/30/18,21:43:50
29,29A,Priodontes-maximus,8/30/18 21:43,8/30/18,21:43:53
8,8A,Leopardus-pardalis,8/31/18 23:26,8/31/18,23:26:01
8,8A,Leopardus-pardalis,8/31/18 23:26,8/31/18,23:26:02
8,8A,Leopardus-pardalis,8/31/18 23:26,8/31/18,23:26:03
8,8B,Leopardus-pardalis,8/31/18 23:26,8/31/18,23:26:32
8,8B,Leopardus-pardalis,8/31/18 23:26,8/31/18,23:26:33
8,8B,Leopardus-pardalis,8/31/18 23:26,8/31/18,23:26:34
9,9A,Psophia-crepitans,8/31/18 16:51,8/31/18,16:51:43
9,9A,Psophia-crepitans,8/31/18 16:51,8/31/18,16:51:44
9,9A,Psophia-crepitans,8/31/18 16:51,8/31/18,16:51:45
9,9A,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:05
9,9A,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:06
9,9A,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:07
9,9A,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:27
9,9A,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:28
9,9B,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:37
9,9B,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:38
9,9B,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:57
9,9B,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:58
9,9B,Psophia-crepitans,8/31/18 16:52,8/31/18,16:52:59
9,9B,Psophia-crepitans,8/31/18 16:53,8/31/18,16:53:10
9,9B,Psophia-crepitans,8/31/18 16:53,8/31/18,16:53:11
9,9B,Psophia-crepitans,8/31/18 16:53,8/31/18,16:53:12
9,9B,Psophia-crepitans,8/31/18 16:53,8/31/18,16:53:23
9,9B,Psophia-crepitans,8/31/18 16:53,8/31/18,16:53:24
9,9B,Psophia-crepitans,8/31/18 16:53,8/31/18,16:53:25
17,17B,NA-NA,8/31/18 16:11,8/31/18,16:11:40
17,17B,NA-NA,8/31/18 16:11,8/31/18,16:11:41
17,17B,NA-NA,8/31/18 16:11,8/31/18,16:11:42
29,29A,Dasyprocta-fuliginosa,8/31/18 14:33,8/31/18,14:33:01
29,29A,Dasyprocta-fuliginosa,8/31/18 14:33,8/31/18,14:33:04
29,29A,Dasyprocta-fuliginosa,8/31/18 14:33,8/31/18,14:33:07
4,4B,Cuniculus-paca,9/1/18 20:32,9/1/18,20:32:29
24,24B,Tapirus-terrestris,9/1/18 20:38,9/1/18,20:38:35
24,24B,Tapirus-terrestris,9/1/18 20:38,9/1/18,20:38:36
24,24B,Tapirus-terrestris,9/1/18 20:38,9/1/18,20:38:37
28,28A,Tayassu-pecari,9/1/18 8:03,9/1/18,8:03:45
28,28A,Tayassu-pecari,9/1/18 8:03,9/1/18,8:03:48
28,28A,Tayassu-pecari,9/1/18 8:03,9/1/18,8:03:51
8,8A,Crypturellus-undulatus,9/2/18 16:10,9/2/18,16:10:31
8,8A,Crypturellus-undulatus,9/2/18 16:10,9/2/18,16:10:32
8,8A,Crypturellus-undulatus,9/2/18 16:10,9/2/18,16:10:33
9,9A,Eira-barbara,9/2/18 16:07,9/2/18,16:07:00
9,9A,Eira-barbara,9/2/18 16:07,9/2/18,16:07:01
9,9A,Eira-barbara,9/2/18 16:07,9/2/18,16:07:02
9,9A,Eira-barbara,9/2/18 16:07,9/2/18,16:07:14
9,9A,Eira-barbara,9/2/18 16:07,9/2/18,16:07:15
9,9A,Eira-barbara,9/2/18 16:07,9/2/18,16:07:16
15,15A,Atelocynus-microtis,9/2/18 20:01,9/2/18,20:01:55
15,15B,Atelocynus-microtis,9/2/18 20:04,9/2/18,20:04:46
15,15B,Atelocynus-microtis,9/2/18 20:04,9/2/18,20:04:47
15,15B,Atelocynus-microtis,9/2/18 20:04,9/2/18,20:04:48
28,28A,Mazama-americana,9/2/18 3:46,9/2/18,3:46:18
28,28A,Mazama-americana,9/2/18 3:46,9/2/18,3:46:21
28,28A,Mazama-americana,9/2/18 3:46,9/2/18,3:46:23
28,28A,Mazama-americana,9/2/18 4:18,9/2/18,4:18:21
28,28A,Mazama-americana,9/2/18 4:18,9/2/18,4:18:24
28,28A,Mazama-americana,9/2/18 4:18,9/2/18,4:18:26
1,1B,Cuniculus-paca,9/3/18 0:56,9/3/18,0:56:07
1,1B,Cuniculus-paca,9/3/18 0:56,9/3/18,0:56:09
1,1B,Cuniculus-paca,9/3/18 0:56,9/3/18,0:56:10
2,2A,Psophia-crepitans,9/3/18 15:17,9/3/18,15:17:26
2,2A,Psophia-crepitans,9/3/18 15:17,9/3/18,15:17:27
2,2A,Psophia-crepitans,9/3/18 15:17,9/3/18,15:17:28
4,4A,Atelocynus-microtis,9/3/18 8:51,9/3/18,8:51:34
4,4A,Atelocynus-microtis,9/3/18 8:51,9/3/18,8:51:35
4,4A,Atelocynus-microtis,9/3/18 8:51,9/3/18,8:51:36
15,15A,Myrmecophaga-tridactyla,9/3/18 20:02,9/3/18,20:02:32
15,15B,Myrmecophaga-tridactyla,9/3/18 20:05,9/3/18,20:05:24
15,15B,Myrmecophaga-tridactyla,9/3/18 20:05,9/3/18,20:05:25
15,15B,Myrmecophaga-tridactyla,9/3/18 20:05,9/3/18,20:05:26
22,22A,Tayassu-pecari,9/3/18 22:05,9/3/18,22:05:35
22,22A,Tayassu-pecari,9/3/18 22:05,9/3/18,22:05:36
22,22A,Tayassu-pecari,9/3/18 22:05,9/3/18,22:05:37
22,22A,Tayassu-pecari,9/3/18 22:10,9/3/18,22:10:25
22,22A,Tayassu-pecari,9/3/18 22:10,9/3/18,22:10:27
22,22A,Tayassu-pecari,9/3/18 22:10,9/3/18,22:10:28
22,22A,Pecari-tajacu,9/3/18 22:13,9/3/18,22:13:42
22,22A,Pecari-tajacu,9/3/18 22:13,9/3/18,22:13:43
22,22A,Pecari-tajacu,9/3/18 22:13,9/3/18,22:13:44
22,22A,Pecari-tajacu,9/3/18 22:18,9/3/18,22:18:15
22,22A,Pecari-tajacu,9/3/18 22:18,9/3/18,22:18:16
22,22A,Pecari-tajacu,9/3/18 22:18,9/3/18,22:18:17
8,8B,Cebus-albifrons,9/4/18 6:58,9/4/18,6:58:54
8,8B,Cebus-albifrons,9/4/18 6:58,9/4/18,6:58:55
8,8B,Cebus-albifrons,9/4/18 6:58,9/4/18,6:58:56
15,15A,Panthera-onca,9/4/18 22:35,9/4/18,22:35:22
15,15B,Panthera-onca,9/4/18 22:38,9/4/18,22:38:10
15,15B,Panthera-onca,9/4/18 22:38,9/4/18,22:38:11
15,15B,Panthera-onca,9/4/18 22:38,9/4/18,22:38:12
22,22A,Psophia-crepitans,9/4/18 4:30,9/4/18,4:30:46
22,22A,Psophia-crepitans,9/4/18 4:30,9/4/18,4:30:47
22,22A,Psophia-crepitans,9/4/18 4:30,9/4/18,4:30:48
22,22A,Puma-concolor,9/4/18 19:27,9/4/18,19:27:42
22,22A,Puma-concolor,9/4/18 19:27,9/4/18,19:27:43
22,22A,Puma-concolor,9/4/18 19:27,9/4/18,19:27:44
28,28A,Tayassu-pecari,9/4/18 13:36,9/4/18,13:36:59
28,28A,Tayassu-pecari,9/4/18 13:37,9/4/18,13:37:02
28,28A,Tayassu-pecari,9/4/18 13:37,9/4/18,13:37:04
4,4A,Mazama-americana,9/5/18 11:26,9/5/18,11:26:39
4,4A,Mazama-americana,9/5/18 11:26,9/5/18,11:26:40
4,4A,Mazama-americana,9/5/18 11:26,9/5/18,11:26:41
4,4B,Mazama-gouazoubira,9/5/18 11:28,9/5/18,11:28:10
4,4B,Mazama-gouazoubira,9/5/18 11:28,9/5/18,11:28:34
4,4B,Cuniculus-paca,9/5/18 19:18,9/5/18,19:18:35
4,4A,Dasypus-novemcinctus,9/5/18 20:18,9/5/18,20:18:24
4,4A,Dasypus-novemcinctus,9/5/18 20:18,9/5/18,20:18:25
4,4A,Dasypus-novemcinctus,9/5/18 20:18,9/5/18,20:18:26
4,4B,Dasypus-novemcinctus,9/5/18 20:19,9/5/18,20:19:57
9,9B,Nothocrax-urumutum,9/5/18 18:02,9/5/18,18:02:36
12,12A,Tapirus-terrestris,9/5/18 19:36,9/5/18,19:36:49
13,13B,Cuniculus-paca,9/5/18 2:17,9/5/18,2:17:53
13,13B,Cuniculus-paca,9/5/18 2:17,9/5/18,2:17:54
13,13B,Cuniculus-paca,9/5/18 2:17,9/5/18,2:17:55
13,13B,Nothocrax-urumutum,9/5/18 12:48,9/5/18,12:48:52
13,13B,Nothocrax-urumutum,9/5/18 12:48,9/5/18,12:48:53
13,13B,Nothocrax-urumutum,9/5/18 12:48,9/5/18,12:48:54
15,15A,Cuniculus-paca,9/5/18 19:00,9/5/18,19:00:19
15,15B,Cuniculus-paca,9/5/18 19:03,9/5/18,19:03:15
15,15B,Cuniculus-paca,9/5/18 19:03,9/5/18,19:03:16
15,15B,Cuniculus-paca,9/5/18 19:03,9/5/18,19:03:17
17,17B,NA-NA,9/5/18 10:54,9/5/18,10:54:01
17,17B,NA-NA,9/5/18 10:54,9/5/18,10:54:02
17,17B,NA-NA,9/5/18 10:54,9/5/18,10:54:03
17,17B,NA-NA,9/5/18 16:45,9/5/18,16:45:58
17,17B,NA-NA,9/5/18 16:45,9/5/18,16:45:59
17,17B,NA-NA,9/5/18 16:46,9/5/18,16:46:00
22,22A,Pecari-tajacu,9/5/18 4:00,9/5/18,4:00:53
22,22A,Pecari-tajacu,9/5/18 4:00,9/5/18,4:00:54
22,22A,Pecari-tajacu,9/5/18 4:00,9/5/18,4:00:55
24,24B,Eira-barbara,9/5/18 15:12,9/5/18,15:12:40
24,24B,Eira-barbara,9/5/18 15:12,9/5/18,15:12:41
3,3B,Cuniculus-paca,9/6/18 22:29,9/6/18,22:29:46
3,3B,Cuniculus-paca,9/6/18 22:29,9/6/18,22:29:47
3,3B,Cuniculus-paca,9/6/18 22:29,9/6/18,22:29:48
3,3A,Cuniculus-paca,9/6/18 23:14,9/6/18,23:14:05
3,3A,Cuniculus-paca,9/6/18 23:14,9/6/18,23:14:06
3,3B,Cuniculus-paca,9/6/18 23:32,9/6/18,23:32:11
3,3B,Cuniculus-paca,9/6/18 23:32,9/6/18,23:32:12
3,3B,Cuniculus-paca,9/6/18 23:32,9/6/18,23:32:13
13,13B,Mazama-americana,9/6/18 8:09,9/6/18,8:09:10
13,13B,Mazama-americana,9/6/18 8:09,9/6/18,8:09:11
13,13B,Mazama-americana,9/6/18 8:09,9/6/18,8:09:12
17,17B,NA-NA,9/6/18 13:05,9/6/18,13:05:06
17,17B,NA-NA,9/6/18 13:05,9/6/18,13:05:07
17,17B,NA-NA,9/6/18 13:05,9/6/18,13:05:08
17,17B,Cuniculus-paca,9/6/18 19:12,9/6/18,19:12:54
17,17B,Cuniculus-paca,9/6/18 19:12,9/6/18,19:12:55
17,17B,Cuniculus-paca,9/6/18 19:12,9/6/18,19:12:56
3,3B,Eira-barbara,9/7/18 8:24,9/7/18,8:24:37
4,4A,Panthera-onca,9/7/18 9:37,9/7/18,9:37:26
4,4A,Panthera-onca,9/7/18 9:37,9/7/18,9:37:27
4,4A,Panthera-onca,9/7/18 9:37,9/7/18,9:37:28
4,4B,Panthera-onca,9/7/18 9:39,9/7/18,9:39:00
4,4A,Pecari-tajacu,9/7/18 12:24,9/7/18,12:24:45
4,4A,Pecari-tajacu,9/7/18 12:24,9/7/18,12:24:46
4,4A,Pecari-tajacu,9/7/18 12:24,9/7/18,12:24:47
4,4B,Pecari-tajacu,9/7/18 12:26,9/7/18,12:26:17
4,4B,Pecari-tajacu,9/7/18 12:26,9/7/18,12:26:42
4,4A,Pecari-tajacu,9/7/18 12:30,9/7/18,12:30:25
4,4A,Pecari-tajacu,9/7/18 12:30,9/7/18,12:30:26
4,4B,Pecari-tajacu,9/7/18 12:31,9/7/18,12:31:13
4,4B,Dasyprocta-fuliginosa,9/7/18 19:53,9/7/18,19:53:07
9,9A,Psophia-crepitans,9/7/18 14:42,9/7/18,14:42:48
9,9A,Psophia-crepitans,9/7/18 14:42,9/7/18,14:42:49
9,9A,Psophia-crepitans,9/7/18 14:42,9/7/18,14:42:50
9,9A,Psophia-crepitans,9/7/18 14:43,9/7/18,14:43:05
9,9A,Psophia-crepitans,9/7/18 14:43,9/7/18,14:43:06
9,9A,Psophia-crepitans,9/7/18 14:43,9/7/18,14:43:07
9,9B,Psophia-crepitans,9/7/18 14:43,9/7/18,14:43:44
9,9B,Psophia-crepitans,9/7/18 14:43,9/7/18,14:43:45
9,9B,Psophia-crepitans,9/7/18 14:43,9/7/18,14:43:46
9,9B,Psophia-crepitans,9/7/18 14:43,9/7/18,14:43:59
9,9B,Psophia-crepitans,9/7/18 14:44,9/7/18,14:44:00
9,9B,Psophia-crepitans,9/7/18 14:44,9/7/18,14:44:01
30,30B,Mazama-gouazoubira,9/7/18 12:48,9/7/18,12:48:38
30,30B,Mazama-gouazoubira,9/7/18 12:48,9/7/18,12:48:42
30,30B,Mazama-gouazoubira,9/7/18 12:48,9/7/18,12:48:44
4,4A,Psophia-crepitans,9/8/18 9:07,9/8/18,9:07:20
4,4A,Psophia-crepitans,9/8/18 9:07,9/8/18,9:07:21
4,4A,Psophia-crepitans,9/8/18 9:07,9/8/18,9:07:22
4,4B,Psophia-crepitans,9/8/18 9:07,9/8/18,9:07:53
4,4B,Psophia-crepitans,9/8/18 9:08,9/8/18,9:08:17
12,12A,Pecari-tajacu,9/8/18 16:58,9/8/18,16:58:56
12,12A,Pecari-tajacu,9/8/18 16:58,9/8/18,16:58:57
12,12A,Pecari-tajacu,9/8/18 16:58,9/8/18,16:58:58
13,13B,Mazama-americana,9/8/18 9:30,9/8/18,9:30:50
13,13B,Mazama-americana,9/8/18 9:30,9/8/18,9:30:51
13,13B,Mazama-americana,9/8/18 9:30,9/8/18,9:30:52
13,13B,Psophia-crepitans,9/8/18 13:36,9/8/18,13:36:21
13,13B,Psophia-crepitans,9/8/18 13:36,9/8/18,13:36:22
13,13B,Psophia-crepitans,9/8/18 13:36,9/8/18,13:36:23
21,21B,Psophia-crepitans,9/8/18 14:31,9/8/18,14:31:48
21,21B,Psophia-crepitans,9/8/18 14:31,9/8/18,14:31:49
21,21B,Psophia-crepitans,9/8/18 14:31,9/8/18,14:31:50
24,24B,Penelope-jacquacu,9/8/18 11:05,9/8/18,11:05:41
24,24B,Penelope-jacquacu,9/8/18 11:05,9/8/18,11:05:42
24,24B,Penelope-jacquacu,9/8/18 11:05,9/8/18,11:05:43
28,28A,Mitu-salvini,9/8/18 17:36,9/8/18,17:36:06
28,28A,Mitu-salvini,9/8/18 17:36,9/8/18,17:36:09
28,28A,Mitu-salvini,9/8/18 17:36,9/8/18,17:36:11
4,4B,Tayassu-pecari,9/9/18 8:04,9/9/18,8:04:47
8,8A,Puma-concolor,9/9/18 15:20,9/9/18,15:20:29
8,8A,Puma-concolor,9/9/18 15:20,9/9/18,15:20:30
8,8A,Puma-concolor,9/9/18 15:20,9/9/18,15:20:31
8,8B,Puma-concolor,9/9/18 15:21,9/9/18,15:21:11
8,8B,Puma-concolor,9/9/18 15:21,9/9/18,15:21:12
8,8B,Puma-concolor,9/9/18 15:21,9/9/18,15:21:13
15,15B,Mazama-gouazoubira,9/9/18 0:10,9/9/18,0:10:32
15,15B,Mazama-gouazoubira,9/9/18 0:10,9/9/18,0:10:33
15,15B,Mazama-gouazoubira,9/9/18 0:10,9/9/18,0:10:34
17,17B,Penelope-jacquacu,9/9/18 15:05,9/9/18,15:05:04
17,17B,Penelope-jacquacu,9/9/18 15:05,9/9/18,15:05:05
17,17B,Penelope-jacquacu,9/9/18 15:05,9/9/18,15:05:06
13,13B,Mazama-americana,9/10/18 20:35,9/10/18,20:35:00
13,13B,Mazama-americana,9/10/18 20:35,9/10/18,20:35:01
13,13B,Mazama-americana,9/10/18 20:35,9/10/18,20:35:02
15,15B,Penelope-jacquacu,9/10/18 7:49,9/10/18,7:49:16
15,15B,Penelope-jacquacu,9/10/18 7:49,9/10/18,7:49:17
15,15B,Penelope-jacquacu,9/10/18 7:49,9/10/18,7:49:18
17,17B,Mazama-gouazoubira,9/11/18 2:17,9/11/18,2:17:18
17,17B,Mazama-gouazoubira,9/11/18 2:17,9/11/18,2:17:19
22,22A,Pecari-tajacu,9/11/18 19:22,9/11/18,19:22:10
22,22A,Pecari-tajacu,9/11/18 19:22,9/11/18,19:22:11
22,22A,Pecari-tajacu,9/11/18 19:22,9/11/18,19:22:12
28,28A,Pecari-tajacu,9/11/18 8:09,9/11/18,8:09:43
28,28A,Pecari-tajacu,9/11/18 8:09,9/11/18,8:09:45
28,28A,Pecari-tajacu,9/11/18 8:09,9/11/18,8:09:47
4,4A,Dasypus-novemcinctus,9/12/18 2:16,9/12/18,2:16:08
4,4A,Dasypus-novemcinctus,9/12/18 2:16,9/12/18,2:16:09
4,4B,Dasypus-novemcinctus,9/12/18 2:17,9/12/18,2:17:42
4,4A,Pecari-tajacu,9/12/18 9:14,9/12/18,9:14:56
4,4A,Pecari-tajacu,9/12/18 9:14,9/12/18,9:14:57
4,4A,Pecari-tajacu,9/12/18 9:14,9/12/18,9:14:58
4,4B,Pecari-tajacu,9/12/18 9:16,9/12/18,9:16:34
8,8A,Dasyprocta-fuliginosa,9/12/18 16:13,9/12/18,16:13:23
8,8A,Dasyprocta-fuliginosa,9/12/18 16:13,9/12/18,16:13:24
8,8A,Dasyprocta-fuliginosa,9/12/18 16:13,9/12/18,16:13:25
8,8B,Pecari-tajacu,9/12/18 16:14,9/12/18,16:14:12
8,8B,Pecari-tajacu,9/12/18 16:14,9/12/18,16:14:13
8,8B,Pecari-tajacu,9/12/18 16:14,9/12/18,16:14:14
28,28A,Pecari-tajacu,9/12/18 8:14,9/12/18,8:14:24
28,28A,Pecari-tajacu,9/12/18 8:14,9/12/18,8:14:27
28,28A,Pecari-tajacu,9/12/18 8:14,9/12/18,8:14:29
28,28A,Pecari-tajacu,9/12/18 8:23,9/12/18,8:23:58
28,28A,Pecari-tajacu,9/12/18 8:24,9/12/18,8:24:01
28,28A,Pecari-tajacu,9/12/18 8:24,9/12/18,8:24:03
28,28A,Pecari-tajacu,9/12/18 8:29,9/12/18,8:29:13
28,28A,Pecari-tajacu,9/12/18 8:29,9/12/18,8:29:16
28,28A,Pecari-tajacu,9/12/18 8:29,9/12/18,8:29:18
28,28A,Pecari-tajacu,9/12/18 11:12,9/12/18,11:12:45
28,28A,Pecari-tajacu,9/12/18 11:12,9/12/18,11:12:48
28,28A,Pecari-tajacu,9/12/18 11:12,9/12/18,11:12:50
9,9A,Dasypus-novemcinctus,9/13/18 3:29,9/13/18,3:29:15
9,9A,Dasypus-novemcinctus,9/13/18 3:29,9/13/18,3:29:16
9,9A,Dasypus-novemcinctus,9/13/18 3:29,9/13/18,3:29:17
9,9B,Dasypus-novemcinctus,9/13/18 3:30,9/13/18,3:30:14
9,9B,Dasypus-novemcinctus,9/13/18 3:30,9/13/18,3:30:15
9,9B,Dasypus-novemcinctus,9/13/18 3:30,9/13/18,3:30:25
9,9B,Dasypus-novemcinctus,9/13/18 3:30,9/13/18,3:30:26
9,9B,Dasypus-novemcinctus,9/13/18 3:30,9/13/18,3:30:27
12,12A,Eira-barbara,9/13/18 16:13,9/13/18,16:13:28
12,12A,Eira-barbara,9/13/18 16:13,9/13/18,16:13:29
12,12A,Eira-barbara,9/13/18 16:13,9/13/18,16:13:30
13,13B,Penelope-jacquacu,9/13/18 14:46,9/13/18,14:46:44
13,13B,Penelope-jacquacu,9/13/18 14:46,9/13/18,14:46:45
13,13B,Penelope-jacquacu,9/13/18 14:46,9/13/18,14:46:46
22,22A,Cuniculus-paca,9/13/18 8:36,9/13/18,8:36:25
22,22A,Cuniculus-paca,9/13/18 8:36,9/13/18,8:36:26
22,22A,Cuniculus-paca,9/13/18 8:36,9/13/18,8:36:27
24,24B,Crypturellus-undulatus,9/13/18 17:36,9/13/18,17:36:49
24,24B,Crypturellus-undulatus,9/13/18 17:36,9/13/18,17:36:50
24,24B,Crypturellus-undulatus,9/13/18 17:36,9/13/18,17:36:51
24,24B,Tapirus-terrestris,9/13/18 22:20,9/13/18,22:20:54
24,24B,Tapirus-terrestris,9/13/18 22:20,9/13/18,22:20:55
24,24B,Tapirus-terrestris,9/13/18 22:20,9/13/18,22:20:56
24,24B,Tapirus-terrestris,9/14/18 0:43,9/14/18,0:43:42
24,24B,Tapirus-terrestris,9/14/18 0:43,9/14/18,0:43:43
24,24B,Tapirus-terrestris,9/14/18 0:43,9/14/18,0:43:44
3,3B,Cuniculus-paca,9/15/18 4:59,9/15/18,4:59:40
3,3B,Cuniculus-paca,9/15/18 4:59,9/15/18,4:59:41
